1/1/2016, HQ, 5" K-Style Galvanized Steel End Cap, 657,
1/1/2016, HQ, 5" K-Style Galvanized Steel Gutter, Ga. 26' x 10', 567,
1/1/2016, HQ, 5" K-Style Gutter Hanger with clip, #40 Galvanized, 57,
1/1/2016, HQ, Adaptor, Female 3/4" Sch 40, 567,
1/1/2016, HQ, Bolt, Barrel,  4" Heavy Duty Stainless Steel, 5467,
1/1/2016, HQ, Bucket, 456,
1/1/2016, HQ, Circuit Breaker, 20 Amps, 1P, 46,
1/1/2016, HQ, Circuit Breaker, 30 Amps, 2P, 345,
1/1/2016, HQ, Conduit Body, Rigid Type LB Threaded Aluminum, 3/4"  , 35,
1/1/2016, HQ, Conduit Coupling, Rigid, 3/4"  , 23,
1/1/2016, HQ, Conduit Nipple, Rigid Chase, 3/4"  , 234,
1/1/2016, HQ, Conduit Pull Elbow, Rigid, 3/4"  , 23,
1/1/2016, HQ, Conduit, U-Galvanized Rigid Pipe Mast bolt Clamps, 2"x6"x1/4" dia , 47,
1/1/2016, HQ, Deformed Bar #3 x 20'-0'', grade 40, epoxy coated, 678,
1/1/2016, HQ, Deformed Bar #4 x 20'-0'', grade 40, epoxy coated, 79,
1/1/2016, HQ, Door Pull, Stainless Steel, 809,
1/1/2016, HQ, Duplex Receptacle 15A, 125V w/ Ground, Ivory, ,
1/1/2016, HQ, Duplex Receptacle Plate Cover, Ivory, ,
1/1/2016, HQ, Electrical PVC Conduit Sched 40, 1/2" x 10', ,
1/1/2016, HQ, Electrical PVC Conduit Sched 40, 3/4" x 10', ,
1/1/2016, HQ, Electrical Tape, 3/4' 60'/rl, ,
1/1/2016, HQ, Faucet, Brass 3/4" , ,
1/1/2016, HQ, Flashing Roof Gutter Sealant, ,
1/1/2016, HQ, Flat Bar 2'x16"x1/4" thk. HDG  post strap w/ holes, ,
1/1/2016, HQ, Flourescent, Compact, Energy Saving Lamp (ESL) daylight color, 13-W, ,
1/1/2016, HQ, G.I., 2-Hole Pipe Strap, 3"  , ,
1/1/2016, HQ, G.I., Round Outlet Tube/connector, 3", ,
1/1/2016, HQ, Ga. 26 Corrugated Galvalume Roof Sheets x 11'-0", ,
1/1/2016, HQ, Ga. 26 Pre-Fab Galvalume Ridge Cap x 8', ,
1/1/2016, HQ, Galvanized Pipe 1-1/2" x 10' Sch 40 , ,
1/1/2016, HQ, Galvanized Steel Locknut, 1/2", ,
1/1/2016, HQ, Galvanized Steel Locknut, 3/4", ,
1/1/2016, HQ, Galvanized Steel, 2 Hole Pipe Strap, 1/2" (10pcs/pack), ,
1/1/2016, HQ, Ground Rod Clamp, ,
1/1/2016, HQ, Ground Rod, Copper, 5/8" dia. x 8', ,
1/1/2016, HQ, Ground Wire, #6 Copper bare, ,
1/1/2016, HQ, Gutter Caulk, 10.1 oz. tube, ,
1/1/2016, HQ, Gutter end cap, Universal, PVC, ,
1/1/2016, HQ, Gutter Strainer or Drain round wire or dome type, ,
1/1/2016, HQ, Guttering Kit, ,
1/1/2016, HQ, Hammer 13", ,
1/1/2016, HQ, Handsaw 20", ,
1/1/2016, HQ, Hinge, Loose Pin, Stainlees Steel,  4"   , ,
1/1/2016, HQ, Hinge, Stainlees Steel, 3 1/2" x 3 1/2"  , ,
1/1/2016, HQ, Light Receptacle 4" x 4", ,
1/1/2016, HQ, Lumber 1" x 6" x 16'-0", ,
1/1/2016, HQ, Lumber 1" x 6" x 18'-0", ,
1/1/2016, HQ, Lumber 1"x 2" x 16'-0", ,
1/1/2016, HQ, Lumber 1"x 4" x 16'-0", ,
1/1/2016, HQ, Lumber 2" x 10" x 16'-0", ,
1/1/2016, HQ, Lumber 2" x 6" x 18'-0", ,
1/1/2016, HQ, Lumber 2"x 10" x 16'-0", ,
1/1/2016, HQ, Lumber 2"x 2" x 16'-0", ,
1/1/2016, HQ, Lumber 2"x 4" x 16'-0", ,
1/1/2016, HQ, Lumber 2"x 8" x 16'-0", ,
1/1/2016, HQ, Lumber 4"x 4" x 16'-0", ,
1/1/2016, HQ, Machine Bolt 1/2" dia.x 5-1/2" long , HDG with 1 ea Nut & 2 ea fit Washer, ,
1/1/2016, HQ, Machine Bolt 5/8" dia.x 7-1/2" long, HDG with 1 ea Nut & 2 ea fit  Washer, ,
1/1/2016, HQ, Main Circuit Breaker, NEMA-1 Panel Board, 1-Phase, 2P, 3W, 120/240 V, with plug in type 30A , ,
1/1/2016, HQ, Metal Octagonal Box, 4" x 1-1/2" deep w/ 1/2" KO, ,
1/1/2016, HQ, Meter Base, 100A, ,
1/1/2016, HQ, Meter Hub, 1-1/2", ,
1/1/2016, HQ, Nails 10d, HDG, ,
1/1/2016, HQ, Nails 16d, HDG, ,
1/1/2016, HQ, Nails 8d, HDG, ,
1/1/2016, HQ, Nails SS10d , ,
1/1/2016, HQ, Nails SS8d , ,
1/1/2016, HQ, Nails SSN10 , ,
1/1/2016, HQ, Nails SSN8 , ,
1/1/2016, HQ, Nails, Roofing 1-3/4", ,
1/1/2016, HQ, Nails, Straps, SSTie # T410 AMB, ,
1/1/2016, HQ, Nails, Umbrella roof Galv with neo washer, 3" , ,
1/1/2016, HQ, Nails, Umbrella, 2-1/2", HDG with neo washer and twisted shank, ,
1/1/2016, HQ, Oatey PVC Cement, ,
1/1/2016, HQ, One Gang Recept. Box w/ mounting bkt,  Metal, 4" x 2-1/8" x 1-7/8"D, 1/2" KO , ,
1/1/2016, HQ, One Gang Switch Box w/ mounting bkt, Metal, 4" x 2-1/8" x 1-7/8"D, 1/2" KO, ,
1/1/2016, HQ, One-Gang, (2) Switches Plate Cover, Ivory, ,
1/1/2016, HQ, Paint brush 2", ,
1/1/2016, HQ, Paint brush 4", ,
1/1/2016, HQ, Paint Thinner, ,
1/1/2016, HQ, Paint, Enamel, 5 gal, Light Color Tinted, ,
1/1/2016, HQ, Plastic Insulating Bushing, 1/2", ,
1/1/2016, HQ, Plastic Insulating Bushing, 3/4", ,
1/1/2016, HQ, Plywood 1/2" thk. x 4' x 8', ,
1/1/2016, HQ, Plywood 3/4" thk. 4'x8', ,
1/1/2016, HQ, Plywood T1-11 5/8" thk. x 4' x 8', ,
1/1/2016, HQ, Plywood, Marine, 4" x 8" x 1/2", ,
1/1/2016, HQ, Plywood, Siding Panel, 5/8" x 4' x 8' PT T-1-11, ,
1/1/2016, HQ, Plywood, T&G, 3/4", ,
1/1/2016, HQ, PVC 90 deg Bend 3/4"  S-40, ,
1/1/2016, HQ, PVC Ball Valve 3/4"  , ,
1/1/2016, HQ, PVC Bend, 3" dia. x 90 deg. S40, ,
1/1/2016, HQ, PVC Male Terminal Adapter, 1/2", ,
1/1/2016, HQ, PVC Male Terminal Adapter, 3/4", ,
1/1/2016, HQ, PVC Pipe 3/4" x20' S-40, ,
1/1/2016, HQ, PVC Pipe, 3" dia. x 20 ft.,  Sched. 40, ,
1/1/2016, HQ, PVC Primer, Oatey 8 oz., ,
1/1/2016, HQ, PVC Tee 3" dia.  S40, ,
1/1/2016, HQ, PVC Union 3/4" S-40, ,
1/1/2016, HQ, Quikrete 80lbs/bag, ,
1/1/2016, HQ, Rigid Conduit Nipple, 3/4" x 2", ,
1/1/2016, HQ, Rigid Conduit Nipple, 3/4" x 6", ,
1/1/2016, HQ, Rivets, Blind,  1/8" x 1/2", ,
1/1/2016, HQ, Roof insulation, Reflectix, 0.31", 4ft. x 25 ft./roll, ,
1/1/2016, HQ, Roofing #26x8', ,
1/1/2016, HQ, Screw, Connector, 1-1/2" Strong-Drive  , ,
1/1/2016, HQ, Screw, Wood, 2-1/2" SDS 25212  , ,
1/1/2016, HQ, Siding 1/2" - 303-18, ,
1/1/2016, HQ, Simpson Strong-Tie A34SS Framing Angle, ,
1/1/2016, HQ, Simpson Strong-Tie DJT14Z Deck Joist Tie, ,
1/1/2016, HQ, Simpson Strong-Tie H10ASS Hurricane Tie, ,
1/1/2016, HQ, Simpson Strong-Tie H5SS Hurricane Tie, ,
1/1/2016, HQ, Simpson Strong-Tie H8SS Hurricane Tie, ,
1/1/2016, HQ, Simpson Strong-Tie LUS28SS Joist Hanger, ,
1/1/2016, HQ, Single Gang, Single Pole, 2 Switches Stacked , 120/277V, Ivory, ,
1/1/2016, HQ, Slip Joint Connector for K style Gutter, G.I., ,
1/1/2016, HQ, Strap, Coil, CS16SS x 25' roll, ,
1/1/2016, HQ, Tape, Roofing, ,
1/1/2016, HQ, THHN copper wire solid, #10 THW, green, ,
1/1/2016, HQ, THHN copper wire solid, #12 THW, green, ,
1/1/2016, HQ, THHN copper wire solid, #12 THW, red, ,
1/1/2016, HQ, THHN copper wire solid, #12 THW, white, ,
1/1/2016, HQ, THHN solid copper wire, #10 THW, red, ,
1/1/2016, HQ, THHN solid copper wire, #10 THW, white, ,
1/1/2016, HQ, Tie Wire, gauge #16, ,
1/1/2016, HQ, Water Tank 1,000 gal., ,
1/1/2016, HQ, Water Tank 500gal., ,
1/1/2016, HQ, Weather Head Cap, 1-1/2", ,
